"survey_series_id","survey_id","species_code","survey_desc","trip_id","year","fishing_event_id","fe_major_level_id","latitude","longitude","grouping_code","major_stat_area_code","minor_stat_area_code","depth_m","duration_min","doorspread_m","speed_mpm","tow_length_m","catch_weight","density_kgpm2","catch_count","density_pcpm2","skate_count","hook_count","density_ppkm2","survey_series_desc","survey_abbrev","species_common_name","species_science_name","species_desc"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624222,13,51.773333,-128.186666,325,NA,NA,109.7,NA,NA,NA,NA,0,NA,4,NA,1,452,396.899351,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624223,14,51.748333,-128.24,325,NA,NA,100.6,NA,NA,NA,NA,0,NA,5,NA,1,454,493.93862,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624224,15,51.696666,-128.245,325,NA,NA,100.6,NA,NA,NA,NA,0,NA,3,NA,1,452,297.674513,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624226,17,51.691666,-128.263333,325,NA,NA,109.7,NA,NA,NA,NA,0,NA,3,NA,1,450,298.997511,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624227,18,51.643333,-128.231666,325,NA,NA,89.6,NA,NA,NA,NA,0,NA,4,NA,1,450,398.663348,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624228,19,51.458333,-128.016666,324,NA,NA,36.6,NA,NA,NA,NA,0,NA,6,NA,1,451,596.669091,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624229,20,51.423333,-128.025,325,NA,NA,86,NA,NA,NA,NA,0,NA,15,NA,1,451,1491.672729,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624230,21,51.423333,-128.118333,325,NA,NA,91.4,NA,NA,NA,NA,0,NA,4,NA,1,451,397.779394,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624232,23,51.095,-127.988333,325,NA,NA,129.8,NA,NA,NA,NA,0,NA,1,NA,1,452,99.224837,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624236,27,51.516666,-129.62,325,NA,NA,139,NA,NA,NA,NA,0,NA,2,NA,1,452,198.449675,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624248,39,51.803333,-128.468333,325,NA,NA,144.5,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624251,42,50.986666,-127.535,324,NA,NA,51.2,NA,NA,NA,NA,0,NA,11,NA,1,452,1091.473217,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624252,43,50.893333,-128.52,324,NA,NA,56.7,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624253,44,50.916666,-128.5,325,NA,NA,75,NA,NA,NA,NA,0,NA,2,NA,1,452,198.449675,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624254,45,50.891666,-128.468333,324,NA,NA,51.2,NA,NA,NA,NA,0,NA,5,NA,1,451,497.224243,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624255,46,50.868333,-128.473333,324,NA,NA,53,NA,NA,NA,NA,0,NA,15,NA,1,451,1491.672729,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624256,47,50.845,-128.365,324,NA,NA,36.6,NA,NA,NA,NA,0,NA,37,NA,1,453,3663.214545,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624257,48,50.936666,-128.03,324,NA,NA,23.8,NA,NA,NA,NA,0,NA,142,NA,1,451,14121.168506,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624258,49,50.948333,-128.056666,324,NA,NA,29.3,NA,NA,NA,NA,0,NA,63,NA,1,452,6251.164788,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624259,50,50.93,-128.1,324,NA,NA,25.6,NA,NA,NA,NA,0,NA,112,NA,1,451,11137.823047,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624260,51,50.993333,-128.183333,325,NA,NA,106.1,NA,NA,NA,NA,0,NA,7,NA,1,451,696.11394,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624261,52,51.258333,-127.758333,325,NA,NA,95.1,NA,NA,NA,NA,0,NA,7,NA,1,452,694.573865,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624262,53,51.236666,-127.816666,325,NA,NA,82.3,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624263,54,51.253333,-127.923333,325,NA,NA,86,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624264,55,51.23,-127.935,325,NA,NA,95.1,NA,NA,NA,NA,0,NA,3,NA,1,451,298.334545,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624265,56,51.271666,-128.011666,324,NA,NA,36.6,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624266,57,51.403333,-127.933333,325,NA,NA,73.2,NA,NA,NA,NA,0,NA,13,NA,1,451,1292.783032,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624267,58,51.33,-127.875,325,NA,NA,82.3,NA,NA,NA,NA,0,NA,5,NA,1,451,497.224243,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624268,59,51.196666,-127.831666,325,NA,NA,84.1,NA,NA,NA,NA,0,NA,10,NA,1,451,994.448486,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624269,60,51.163333,-127.828333,325,NA,NA,78.6,NA,NA,NA,NA,0,NA,8,NA,1,450,797.326697,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624270,61,51.106666,-127.873333,325,NA,NA,118.9,NA,NA,NA,NA,0,NA,2,NA,1,451,198.889697,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624273,64,50.96,-127.836666,325,NA,NA,104.2,NA,NA,NA,NA,0,NA,20,NA,1,451,1988.896972,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653718,24,50.686666,-128.655,326,NA,NA,159.1,NA,NA,NA,NA,0,NA,1,NA,1,450,99.665837,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653719,25,50.686666,-128.655,326,NA,NA,159.1,NA,NA,NA,NA,0,NA,1,NA,1,450,99.665837,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653720,26,50.348333,-128.165,325,NA,NA,140.8,NA,NA,NA,NA,0,NA,4,NA,1,453,396.023194,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653721,27,50.371666,-128.11,325,NA,NA,86,NA,NA,NA,NA,0,NA,12,NA,1,450,1195.990046,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653722,28,50.333333,-128.051666,324,NA,NA,58.5,NA,NA,NA,NA,0,NA,19,NA,1,452,1885.27192,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653723,29,50.348333,-128.025,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,28,NA,1,452,2778.295461,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653724,30,50.428333,-128.021666,325,NA,NA,82.3,NA,NA,NA,NA,0,NA,3,NA,1,449,299.66343,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653725,31,50.365,-128.153333,325,NA,NA,126.2,NA,NA,NA,NA,0,NA,5,NA,1,450,498.329185,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653726,32,50.49,-128.311666,325,NA,NA,128,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653728,34,50.646666,-128.353333,324,NA,NA,27.4,NA,NA,NA,NA,0,NA,11,NA,1,442,1116.167181,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653729,35,50.745,-128.458333,324,NA,NA,34.7,NA,NA,NA,NA,0,NA,33,NA,1,452,3274.419651,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653730,36,50.773333,-128.463333,324,NA,NA,38.4,NA,NA,NA,NA,0,NA,34,NA,1,452,3373.644489,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653731,37,50.738333,-128.521666,325,NA,NA,87.8,NA,NA,NA,NA,0,NA,59,NA,1,455,5815.665884,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653732,38,50.693333,-128.606666,325,NA,NA,129.8,NA,NA,NA,NA,0,NA,1,NA,1,450,99.665837,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653734,40,50.89,-129.121666,324,NA,NA,60.4,NA,NA,NA,NA,0,NA,4,NA,1,452,396.899351,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653735,41,50.891666,-129.093333,324,NA,NA,60.4,NA,NA,NA,NA,0,NA,7,NA,1,453,693.040589,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653736,42,50.92,-129.061666,324,NA,NA,69.5,NA,NA,NA,NA,0,NA,4,NA,1,447,401.338941,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653742,48,50.883333,-128.583333,324,NA,NA,69.5,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653743,49,50.255,-127.903333,324,NA,NA,36.6,NA,NA,NA,NA,0,NA,22,NA,1,451,2187.78667,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653744,50,50.248333,-127.866666,325,NA,NA,73.2,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653745,51,50.178333,-127.918333,324,NA,NA,54.9,NA,NA,NA,NA,0,NA,8,NA,1,450,797.326697,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653747,53,50.086666,-127.9,324,NA,NA,49.4,NA,NA,NA,NA,0,NA,19,NA,1,450,1893.650906,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653749,55,50.008333,-127.766666,325,NA,NA,104.2,NA,NA,NA,NA,0,NA,10,NA,1,449,998.878101,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653751,57,50.053333,-127.598333,324,NA,NA,40.2,NA,NA,NA,NA,0,NA,24,NA,1,451,2386.676367,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653752,58,49.971666,-127.391666,324,NA,NA,43.9,NA,NA,NA,NA,0,NA,30,NA,1,450,2989.975115,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653753,59,49.948333,-127.391666,324,NA,NA,64,NA,NA,NA,NA,0,NA,17,NA,1,450,1694.319232,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653755,61,49.865,-127.506666,325,NA,NA,76.8,NA,NA,NA,NA,0,NA,1,NA,1,450,99.665837,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3653756,62,49.918333,-127.303333,324,NA,NA,54.9,NA,NA,NA,NA,0,NA,33,NA,1,451,3281.680005,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,447,"4XE","2015 Hecate Strait Synoptic",76991,2015,3704981,55,54.3788,-131.1509,73,"08","04",79.1,20,57.9,91.666685,1850,0.4,3.734304252e-06,1,9.42062929816335e-06,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
3,447,"4XE","2015 Hecate Strait Synoptic",76991,2015,3704996,62,54.5364,-131.249916,74,"08","04",137.8,21,65.4,93.333352,1830,2.28,1.9050483782e-05,1,7.80128409161861e-06,NA,NA,NA,"Hecate Strait Synoptic Bottom Trawl","SYN HS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
1,448,"4XE","2015 Queen Charlotte Sound Synoptic",77090,2015,3705951,15,52.1457,-128.6916,20,"06","08",212.3,20,73,91.666685,1770,0.96,7.429765498e-06,1,7.47197858032408e-06,NA,NA,NA,"Queen Charlotte Sound Synoptic Bottom Trawl","SYN QCS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838107,3,51.834166,-130.288666,133,NA,NA,212.1,NA,NA,NA,NA,0,NA,2,NA,7,705,56.547992,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838139,35,53.332666,-130.554666,134,NA,NA,53,NA,NA,NA,NA,0,NA,1,NA,7,700,28.475953,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838141,37,53.498166,-130.896333,134,NA,NA,89.6,NA,NA,NA,NA,0,NA,4,NA,7,701,113.741326,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838142,38,54.163,-132.5365,134,NA,NA,67.7,NA,NA,NA,NA,0,NA,2,NA,7,703,56.708868,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838152,48,53.981666,-133.4175,134,NA,NA,69.5,NA,NA,NA,NA,0,NA,2,NA,7,703,56.708868,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,458,"4XE","2015 IPHC Longline Survey",NA,2015,3838161,57,52.5,-131.444333,134,NA,NA,89.6,NA,NA,NA,NA,0,NA,1,NA,7,708,28.154191,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
