,ID,Survey,Year,Month,Day,HKey,x,y,LonDeep,LatDeep,LonShallow,LatShallow,mean_CorDepthM,mean_bathy,mean_depthdiff,NumQuadrats,PYC
1927,1515_9,PAC 2019-021,2019,9,23,1515,689163.2383,1064508.792,-130.8146,54.48730001,-130.8133,54.4868,-0.717948718,-0.197431564,0.631888805,3,0
1928,1516_1,PAC 2019-021,2019,9,20,1516,712291.015,1066091.507,-130.4574333,54.51415002,-130.45725,54.51366666,12,12.22427368,0.224273682,1,0
1929,1516_2,PAC 2019-021,2019,9,20,1516,712293.7319,1066073.897,-130.4574333,54.51415002,-130.45725,54.51366666,8.571428571,8.001316071,0.571992602,2,0
1930,1516_3,PAC 2019-021,2019,9,20,1516,712296.4488,1066056.287,-130.4574333,54.51415002,-130.45725,54.51366666,4.814814815,4.528244495,0.91263787,2,0
1931,1516_4,PAC 2019-021,2019,9,20,1516,712299.1658,1066038.678,-130.4574333,54.51415002,-130.45725,54.51366666,2,2.061821938,0.061821938,1,0
1932,1516_5,PAC 2019-021,2019,9,20,1516,712301.8827,1066021.068,-130.4574333,54.51415002,-130.45725,54.51366666,0,0.165040076,0.165040076,1,0
1933,1516_6,PAC 2019-021,2019,9,20,1516,712304.5996,1066003.458,-130.4574333,54.51415002,-130.45725,54.51366666,-1.729166667,-0.192612469,1.536554197,5,0
1934,1517_6,PAC 2019-021,2019,9,23,1517,691684.5224,1065458.905,-130.7742667,54.49681667,-130.7756667,54.49673335,-4,-6.081085205,2.081085205,1,0
1935,1517_7,PAC 2019-021,2019,9,23,1517,691665.7288,1065458.247,-130.7742667,54.49681667,-130.7756667,54.49673335,-2.317073171,-1.522407055,0.794666116,2,0
1936,1517_8,PAC 2019-021,2019,9,23,1517,691646.9352,1065457.589,-130.7742667,54.49681667,-130.7756667,54.49673335,4.275,2.197085142,2.245437229,3,0
1937,1518_2,PAC 2019-021,2019,9,23,1518,689312.2963,1067297.029,-130.8139667,54.51181666,-130.8150167,54.51216666,13,13.68672943,0.686729431,2,0
1938,1518_4,PAC 2019-021,2019,9,23,1518,689281.5179,1067317.664,-130.8139667,54.51181666,-130.8150167,54.51216666,11,11.68485546,0.684855461,1,0
1939,1518_5,PAC 2019-021,2019,9,23,1518,689266.1287,1067327.982,-130.8139667,54.51181666,-130.8150167,54.51216666,8.180952381,9.38163662,1.38913784,9,1
1940,1518_6,PAC 2019-021,2019,9,23,1518,689250.7394,1067338.3,-130.8139667,54.51181666,-130.8150167,54.51216666,4.35,4.52961731,1.591114807,3,0
1941,1518_8,PAC 2019-021,2019,9,23,1518,689219.961,1067358.935,-130.8139667,54.51181666,-130.8150167,54.51216666,-2.375,-0.842046976,1.532953024,2,0
1942,1519_2,PAC 2019-021,2019,9,21,1519,712594.3816,1068637.787,-130.45555,54.53739999,-130.4566333,54.53748334,13.53846154,14.25346661,0.715005068,2,0
1943,1519_3,PAC 2019-021,2019,9,21,1519,712575.926,1068641.436,-130.45555,54.53739999,-130.4566333,54.53748334,11.05,11.71756268,0.921756268,3,0
1944,1519_4,PAC 2019-021,2019,9,21,1519,712557.4703,1068645.085,-130.45555,54.53739999,-130.4566333,54.53748334,8,7.895872593,1,2,0
1945,1519_5,PAC 2019-021,2019,9,21,1519,712539.0147,1068648.734,-130.45555,54.53739999,-130.4566333,54.53748334,5.583333333,4.754730701,0.828602632,2,0
1946,1519_6,PAC 2019-021,2019,9,21,1519,712520.5591,1068652.384,-130.45555,54.53739999,-130.4566333,54.53748334,2.555555556,2.122678757,0.541924583,2,0
1947,1519_7,PAC 2019-021,2019,9,21,1519,712502.1035,1068656.033,-130.45555,54.53739999,-130.4566333,54.53748334,0,0.273961723,0.273961723,2,0
1948,1519_8,PAC 2019-021,2019,9,21,1519,712483.6479,1068659.682,-130.45555,54.53739999,-130.4566333,54.53748334,-1,-1.172095537,0.172095537,1,0
1953,1520_1,PAC 2019-021,2019,9,21,1520,711798.7861,1071283.907,-130.4707,54.56050002,-130.4718833,54.56026669,11,12.41958523,1.419585228,1,0
1954,1520_10,PAC 2019-021,2019,9,21,1520,711632.6944,1071238.721,-130.4707,54.56050002,-130.4718833,54.56026669,-3,-1.796011209,1.203988791,1,0
1955,1520_2,PAC 2019-021,2019,9,21,1520,711780.3314,1071278.886,-130.4707,54.56050002,-130.4718833,54.56026669,9,9.558017731,0.558017731,1,0
1956,1520_3,PAC 2019-021,2019,9,21,1520,711761.8768,1071273.865,-130.4707,54.56050002,-130.4718833,54.56026669,6.6,6.685781956,0.462843609,2,0
1957,1520_4,PAC 2019-021,2019,9,21,1520,711743.4222,1071268.845,-130.4707,54.56050002,-130.4718833,54.56026669,3.529411765,3.943356991,0.473920177,3,0
1958,1520_5,PAC 2019-021,2019,9,21,1520,711724.9676,1071263.824,-130.4707,54.56050002,-130.4718833,54.56026669,2,1.84569931,0.15430069,3,0
1959,1520_6,PAC 2019-021,2019,9,21,1520,711706.5129,1071258.803,-130.4707,54.56050002,-130.4718833,54.56026669,1,0.674206436,0.325793564,3,0
1960,1520_7,PAC 2019-021,2019,9,21,1520,711688.0583,1071253.783,-130.4707,54.56050002,-130.4718833,54.56026669,0,-0.079770654,0.079770654,1,0
1961,1520_8,PAC 2019-021,2019,9,21,1520,711669.6037,1071248.762,-130.4707,54.56050002,-130.4718833,54.56026669,-1,-0.696711421,0.303288579,2,0
1962,1521_1,PAC 2019-021,2019,9,21,1521,712991.5569,1074942.007,-130.4557667,54.59411666,-130.4566167,54.59440002,13,13.46191216,0.461912155,1,0
1963,1521_2,PAC 2019-021,2019,9,21,1521,712975.0719,1074952.961,-130.4557667,54.59411666,-130.4566167,54.59440002,9.666666667,10.14827347,1.049424489,2,0
1964,1521_3,PAC 2019-021,2019,9,21,1521,712958.5869,1074963.915,-130.4557667,54.59411666,-130.4566167,54.59440002,5.833333333,7.375749588,1.542416255,2,0
1965,1521_4,PAC 2019-021,2019,9,21,1521,712942.102,1074974.869,-130.4557667,54.59411666,-130.4566167,54.59440002,3.157894737,2.301431656,1.110300265,2,0
1966,1521_5,PAC 2019-021,2019,9,21,1521,712925.617,1074985.824,-130.4557667,54.59411666,-130.4566167,54.59440002,0,1.224017501,1.224017501,1,0
1967,1521_6,PAC 2019-021,2019,9,21,1521,712909.132,1074996.778,-130.4557667,54.59411666,-130.4566167,54.59440002,-1,-1.330993533,0.330993533,2,0
1968,1521_7,PAC 2019-021,2019,9,21,1521,712892.647,1075007.732,-130.4557667,54.59411666,-130.4566167,54.59440002,-2,-2.554205894,0.554205894,1,0
1969,1521_8,PAC 2019-021,2019,9,21,1521,712876.1621,1075018.686,-130.4557667,54.59411666,-130.4566167,54.59440002,-3,-2.992403269,0.007596731,3,0
1970,1522_1,PAC 2019-021,2019,9,13,1522,686460.6065,1076829.626,-130.86765,54.59498336,-130.8669167,54.59445,9.375,8.758299828,0.616700172,7,0
1971,1522_2,PAC 2019-021,2019,9,13,1522,686471.7647,1076813.397,-130.86765,54.59498336,-130.8669167,54.59445,8,8.446169853,0.446169853,1,0
1972,1522_3,PAC 2019-021,2019,9,13,1522,686482.9229,1076797.167,-130.86765,54.59498336,-130.8669167,54.59445,6.307692308,5.854509354,0.453182954,2,1
1973,1522_4,PAC 2019-021,2019,9,13,1522,686494.0811,1076780.938,-130.86765,54.59498336,-130.8669167,54.59445,1.8125,3.764402151,1.951902151,3,0
1974,1522_5,PAC 2019-021,2019,9,13,1522,686505.2393,1076764.708,-130.86765,54.59498336,-130.8669167,54.59445,5,5.122475624,0.122475624,1,0
1975,1522_6,PAC 2019-021,2019,9,13,1522,686516.3975,1076748.478,-130.86765,54.59498336,-130.8669167,54.59445,-1.75,-2.12719512,1.03179878,2,0
1976,1524_3,PAC 2019-021,2019,9,12,1524,691269.9347,1078992.414,-130.79585,54.6175333,-130.7955,54.61720002,14,16.00762749,2.007627487,1,0
1977,1524_4,PAC 2019-021,2019,9,12,1524,691278.9735,1078974.931,-130.79585,54.6175333,-130.7955,54.61720002,9.35,8.400549889,1.809945011,4,0
1978,1524_5,PAC 2019-021,2019,9,12,1524,691288.0123,1078957.449,-130.79585,54.6175333,-130.7955,54.61720002,3,3.624101877,1.757194449,3,0
1979,1524_6,PAC 2019-021,2019,9,12,1524,691297.0511,1078939.966,-130.79585,54.6175333,-130.7955,54.61720002,-2.268292683,-3.308141232,1.039848549,3,0
1980,1525_15,PAC 2019-021,2019,9,12,1525,693035.154,1079742.237,-130.7671666,54.62711665,-130.7699167,54.62463334,3,2.918527365,0.081472635,1,0
1981,1525_18,PAC 2019-021,2019,9,12,1525,692999.5857,1079694.061,-130.7671666,54.62711665,-130.7699167,54.62463334,2,1.905786514,0.094213486,1,1
1982,1525_19,PAC 2019-021,2019,9,12,1525,692987.7296,1079678.002,-130.7671666,54.62711665,-130.7699167,54.62463334,1,0.57788986,0.42211014,2,0
1983,1525_2,PAC 2019-021,2019,9,12,1525,693189.2833,1079950.998,-130.7671666,54.62711665,-130.7699167,54.62463334,5,4.667043686,0.332956314,4,0
1984,1525_5,PAC 2019-021,2019,9,12,1525,693153.715,1079902.822,-130.7671666,54.62711665,-130.7699167,54.62463334,6,6.000799656,0.000799656,6,0
1985,1525_6,PAC 2019-021,2019,9,12,1525,693141.8589,1079886.763,-130.7671666,54.62711665,-130.7699167,54.62463334,8,7.569609642,0.430390358,1,0
1986,1525_7,PAC 2019-021,2019,9,12,1525,693130.0028,1079870.705,-130.7671666,54.62711665,-130.7699167,54.62463334,7,6.703948975,0.296051025,5,0
1987,1525_9,PAC 2019-021,2019,9,12,1525,693106.2906,1079838.588,-130.7671666,54.62711665,-130.7699167,54.62463334,4,4.012943268,0.012943268,2,1
1988,1527_2,PAC 2019-021,2019,9,22,1527,691556.5769,1071017.792,-130.7830833,54.54648336,-130.7836334,54.54718335,8.636363636,9.904525757,1.467339256,3,0
1989,1527_3,PAC 2019-021,2019,9,22,1527,691549.9123,1071035.56,-130.7830833,54.54648336,-130.7836334,54.54718335,6.142857143,5.213100433,1.051528386,3,1
1990,1527_4,PAC 2019-021,2019,9,22,1527,691543.2478,1071053.328,-130.7830833,54.54648336,-130.7836334,54.54718335,3.434782609,3.481057644,0.497529258,7,0
1991,1527_5,PAC 2019-021,2019,9,22,1527,691536.5832,1071071.096,-130.7830833,54.54648336,-130.7836334,54.54718335,1.333333333,1.778432846,0.592810949,2,0
1992,1527_6,PAC 2019-021,2019,9,22,1527,691529.9186,1071088.864,-130.7830833,54.54648336,-130.7836334,54.54718335,0,-0.634419799,0.634419799,2,0
1993,1527_8,PAC 2019-021,2019,9,22,1527,691516.5895,1071124.4,-130.7830833,54.54648336,-130.7836334,54.54718335,-2.333333333,-1.953417182,0.379916151,4,0
1994,1529_1,PAC 2019-021,2019,9,14,1529,682731.3469,1064289.921,-130.9124667,54.48106667,-130.9140167,54.48238335,12,13.59119797,1.591197968,1,0
1995,1529_10,PAC 2019-021,2019,9,14,1529,682642.8176,1064441.384,-130.9124667,54.48106667,-130.9140167,54.48238335,-1,-0.99280864,0.00719136,1,0
1996,1529_11,PAC 2019-021,2019,9,14,1529,682632.981,1064458.213,-130.9124667,54.48106667,-130.9140167,54.48238335,-2,-1.515426755,0.484573245,1,0
1997,1529_3,PAC 2019-021,2019,9,14,1529,682711.6737,1064323.579,-130.9124667,54.48106667,-130.9140167,54.48238335,10,9.257660866,0.742339134,1,0
1998,1529_4,PAC 2019-021,2019,9,14,1529,682701.8371,1064340.408,-130.9124667,54.48106667,-130.9140167,54.48238335,6.875,7.559826851,0.941594521,4,1
1999,1529_5,PAC 2019-021,2019,9,14,1529,682692.0005,1064357.237,-130.9124667,54.48106667,-130.9140167,54.48238335,4.772727273,4.120819092,0.70682595,4,0
2000,1529_6,PAC 2019-021,2019,9,14,1529,682682.1639,1064374.067,-130.9124667,54.48106667,-130.9140167,54.48238335,2.666666667,2.55453825,0.481820583,3,0
2001,1529_7,PAC 2019-021,2019,9,14,1529,682672.3273,1064390.896,-130.9124667,54.48106667,-130.9140167,54.48238335,1,0.424551398,0.575448602,3,0
2006,1530_4,PAC 2019-021,2019,9,13,1530,686640.4513,1080123.387,-130.8688,54.62498334,-130.8684,54.62418334,14.5,15.81487083,1.314870834,2,0
2007,1530_5,PAC 2019-021,2019,9,13,1530,686644.5601,1080104.308,-130.8688,54.62498334,-130.8684,54.62418334,11.25,10.85468483,1.322657585,4,0
2008,1530_6,PAC 2019-021,2019,9,13,1530,686648.6689,1080085.228,-130.8688,54.62498334,-130.8684,54.62418334,7,7.131509304,0.642386184,4,0
2009,1530_7,PAC 2019-021,2019,9,13,1530,686652.7776,1080066.148,-130.8688,54.62498334,-130.8684,54.62418334,5,4.851746559,0.148253441,2,0
2010,1530_8,PAC 2019-021,2019,9,13,1530,686656.8864,1080047.068,-130.8688,54.62498334,-130.8684,54.62418334,3.6,3.235410452,0.55291791,3,0
2011,1530_9,PAC 2019-021,2019,9,13,1530,686660.9952,1080027.988,-130.8688,54.62498334,-130.8684,54.62418334,-0.027027027,1.85037303,1.877400057,4,0
2012,1531_12,PAC 2019-021,2019,9,12,1531,687447.0746,1078788.801,-130.8530333,54.61206665,-130.8544167,54.61306667,-4,-2.581008673,1.418991327,1,0
2013,1531_3,PAC 2019-021,2019,9,12,1531,687545.8189,1078646.084,-130.8530333,54.61206665,-130.8544167,54.61306667,12,12.21991539,0.21991539,1,0
2014,1531_4,PAC 2019-021,2019,9,12,1531,687534.8473,1078661.941,-130.8530333,54.61206665,-130.8544167,54.61306667,8.689655172,9.219306946,1.068060776,3,0
2015,1531_5,PAC 2019-021,2019,9,12,1531,687523.8757,1078677.798,-130.8530333,54.61206665,-130.8544167,54.61306667,6.216216216,6.07750845,0.260207498,5,0
2016,1531_6,PAC 2019-021,2019,9,12,1531,687512.9042,1078693.656,-130.8530333,54.61206665,-130.8544167,54.61306667,5,4.902895927,0.097104073,2,0
2017,1531_7,PAC 2019-021,2019,9,12,1531,687501.9326,1078709.513,-130.8530333,54.61206665,-130.8544167,54.61306667,4,4.35963726,0.35963726,1,1
2018,1531_9,PAC 2019-021,2019,9,12,1531,687479.9894,1078741.228,-130.8530333,54.61206665,-130.8544167,54.61306667,0.5,1.19478929,0.69478929,2,0
2019,1532_3,PAC 2019-021,2019,9,12,1532,685009.0428,1076674.866,-130.8902667,54.59290002,-130.8901667,54.59325002,5.862068966,7.483136177,2.488951288,4,0
2020,1532_4,PAC 2019-021,2019,9,12,1532,685013.2688,1076692.704,-130.8902667,54.59290002,-130.8901667,54.59325002,-1.606060606,-1.492603779,1.105836478,4,0
2021,1532_5,PAC 2019-021,2019,9,12,1532,685017.4949,1076710.542,-130.8902667,54.59290002,-130.8901667,54.59325002,-5,-6.831109047,1.831109047,1,0
2022,1533_2,PAC 2019-021,2019,9,13,1533,685148.1029,1081238.519,-130.8931833,54.63376668,-130.8935333,54.63369999,12.30434783,14.67199039,2.367642569,2,0
2023,1533_3,PAC 2019-021,2019,9,13,1533,685129.3006,1081233.72,-130.8931833,54.63376668,-130.8935333,54.63369999,8,7.058442593,0.941557407,1,0
2024,1533_4,PAC 2019-021,2019,9,13,1533,685110.4983,1081228.922,-130.8931833,54.63376668,-130.8935333,54.63369999,3,1.817063332,1.182936668,2,0
2025,1533_5,PAC 2019-021,2019,9,13,1533,685091.6961,1081224.123,-130.8931833,54.63376668,-130.8935333,54.63369999,-1.838709677,-0.598308623,1.70360773,2,0
2026,1534_10,PAC 2019-021,2019,9,17,1534,716229.2795,1040496.032,-130.3704333,54.2886,-130.3732333,54.28731667,0,-0.161946565,0.161946565,2,0
2027,1534_13,PAC 2019-021,2019,9,17,1534,716179.9898,1040461.915,-130.3704333,54.2886,-130.3732333,54.28731667,-2.385964912,-0.899942935,1.486021978,10,0
2028,1534_3,PAC 2019-021,2019,9,17,1534,716344.2887,1040575.639,-130.3704333,54.2886,-130.3732333,54.28731667,11,12.15677357,1.156773567,1,0
2029,1534_4,PAC 2019-021,2019,9,17,1534,716327.8588,1040564.267,-130.3704333,54.2886,-130.3732333,54.28731667,9.5,9.028757095,0.5,2,0
2030,1534_5,PAC 2019-021,2019,9,17,1534,716311.429,1040552.894,-130.3704333,54.2886,-130.3732333,54.28731667,8,7.633593082,0.366406918,1,0
2031,1534_6,PAC 2019-021,2019,9,17,1534,716294.9991,1040541.522,-130.3704333,54.2886,-130.3732333,54.28731667,6.4,6.560477257,0.512095451,3,0
2032,1534_7,PAC 2019-021,2019,9,17,1534,716278.5692,1040530.15,-130.3704333,54.2886,-130.3732333,54.28731667,5,5.396748066,0.396748066,1,0
2033,1534_8,PAC 2019-021,2019,9,17,1534,716262.1393,1040518.777,-130.3704333,54.2886,-130.3732333,54.28731667,2.8,2.749366283,0.949873257,2,0
2034,1534_9,PAC 2019-021,2019,9,17,1534,716245.7094,1040507.405,-130.3704333,54.2886,-130.3732333,54.28731667,1,1.197231412,0.197231412,1,0
2035,1535_1,PAC2021-09,2021,9,14,1535,1062719.507,424616.0098,-125.1467,48.83458335,-125.146,48.83523331,-1.738542416,-0.15110831,1.587434106,2,0
2036,1535_11,PAC2021-09,2021,9,14,1535,1062832.921,424779.1715,-125.1467,48.83458335,-125.146,48.83523331,6.335256274,6.476626396,0.282511806,3,0
2037,1535_3,PAC2021-09,2021,9,14,1535,1062742.19,424648.6422,-125.1467,48.83458335,-125.146,48.83523331,0.297851265,0.662456334,0.364605069,1,0
2038,1535_5,PAC2021-09,2021,9,14,1535,1062764.873,424681.2745,-125.1467,48.83458335,-125.146,48.83523331,2.532942192,2.356994867,0.431983818,2,0
2039,1535_6,PAC2021-09,2021,9,14,1535,1062776.214,424697.5907,-125.1467,48.83458335,-125.146,48.83523331,4.538194275,4.040253162,0.72945799,5,0
2040,1535_8,PAC2021-09,2021,9,14,1535,1062798.897,424730.223,-125.1467,48.83458335,-125.146,48.83523331,8.374657116,7.315994263,1.058662853,6,0
2041,1536_1,PAC2021-09,2021,9,14,1536,1062717.406,424619.4858,-125.1472,48.83464998,-125.1474333,48.83493334,0.721105015,-0.15110831,1.02299416,2,0
2042,1536_2,PAC2021-09,2021,9,14,1536,1062708.831,424634.7712,-125.1472,48.83464998,-125.1474333,48.83493334,-2.42,-2.543557405,0.123557405,1,0
2043,1536_3,PAC2021-09,2021,9,14,1536,1062700.256,424650.0566,-125.1472,48.83464998,-125.1474333,48.83493334,6.224419721,4.920543194,1.303876527,2,0
2044,1536_4,PAC2021-09,2021,9,14,1536,1062691.682,424665.342,-125.1472,48.83464998,-125.1474333,48.83493334,3.330917403,4.697453022,1.366535619,1,0
2045,1536_5,PAC2021-09,2021,9,14,1536,1062683.107,424680.6273,-125.1472,48.83464998,-125.1474333,48.83493334,9.08183481,10.93615055,1.854315741,1,0
2046,1537_2,PAC2021-09,2021,9,15,1537,1064979.219,431020.5402,-125.1150333,48.89165001,-125.1149,48.89148331,-0.806504115,-2.140000105,1.33349599,1,0
2047,1537_3,PAC2021-09,2021,9,15,1537,1064987.867,431004.6729,-125.1150333,48.89165001,-125.1149,48.89148331,1.631776897,1.323999286,0.307777611,1,0
2048,1537_4,PAC2021-09,2021,9,15,1537,1064996.515,430988.8056,-125.1150333,48.89165001,-125.1149,48.89148331,3.765272783,3.208895922,0.556376861,1,0
2049,1537_5,PAC2021-09,2021,9,15,1537,1065005.163,430972.9384,-125.1150333,48.89165001,-125.1149,48.89148331,5.603983542,6.917314053,1.313330511,1,0
2050,1538_1,PAC2021-09,2021,9,16,1538,1067482.062,432067.9908,-125.0808667,48.90091667,NA,NA,3.613855532,0.690207362,2.923648169,3,0
2051,1539_1,PAC2021-09,2021,9,16,1539,1061681.501,423514.1834,-125.1610667,48.82479998,-125.1586667,48.82830003,0.54480829,1.015359521,0.790767779,2,0
2052,1539_2,PAC2021-09,2021,9,16,1539,1061689.507,423532.3825,-125.1610667,48.82479998,-125.1586667,48.82830003,2.552206644,3.185640335,0.633433691,1,0
2053,1539_3,PAC2021-09,2021,9,16,1539,1061697.512,423550.5816,-125.1610667,48.82479998,-125.1586667,48.82830003,3.446562024,3.536417007,0.089854983,1,0
2054,1539_5,PAC2021-09,2021,9,16,1539,1061713.524,423586.9799,-125.1610667,48.82479998,-125.1586667,48.82830003,3.880218226,3.856844902,0.131771526,2,0
2055,1539_9,PAC2021-09,2021,9,16,1539,1061745.546,423659.7763,-125.1610667,48.82479998,-125.1586667,48.82830003,6.384413289,6.408581734,0.024168445,1,0
2058,1540_2,PAC2021-09,2021,9,17,1540,1064411.493,426521.7311,-125.12355,48.85143331,-125.1233667,48.85171668,6.86748033,5.1726017,1.785274951,4,0
2059,1540_3,PAC2021-09,2021,9,17,1540,1064418.862,426539.5437,-125.12355,48.85143331,-125.1233667,48.85171668,3.16134715,2.041557789,1.119789361,1,0
2060,1540_4,PAC2021-09,2021,9,17,1540,1064426.23,426557.3563,-125.12355,48.85143331,-125.1233667,48.85171668,0.615832479,1.269302487,0.906647485,2,0
2061,1541_2,PAC2021-09,2021,9,17,1541,1063611.5,425130.2046,-125.1349167,48.83891665,-125.13555,48.83903332,-1.250530845,-2.140000105,0.88946926,3,0
2062,1541_4,PAC2021-09,2021,9,17,1541,1063574.964,425139.8902,-125.1349167,48.83891665,-125.13555,48.83903332,1.450382768,1.7781142,1.203520652,3,0
2063,1541_5,PAC2021-09,2021,9,17,1541,1063556.696,425144.733,-125.1349167,48.83891665,-125.13555,48.83903332,4.996133874,5.079410553,0.906270243,2,0
2064,1541_6,PAC2021-09,2021,9,17,1541,1063538.429,425149.5758,-125.1349167,48.83891665,-125.13555,48.83903332,7.44747943,9.452076912,2.004597482,1,0
2065,1542_1,PAC2021-09,2021,9,18,1542,1062880.919,429544.882,-125.1438167,48.8784167,-125.1437667,48.87830003,0.602599817,0,1.360956933,2,0
2066,1542_4,PAC2021-09,2021,9,18,1542,1062895.165,429496.8439,-125.1438167,48.8784167,-125.1437667,48.87830003,7.103983542,6.76880455,0.335178992,1,0
2067,1543_1,PAC2021-09,2021,9,18,1543,1062672.155,430209.9634,-125.1469667,48.88495,-125.1476833,48.88550002,0.018819127,-0.144340858,0.195031903,3,0
2068,1543_3,PAC2021-09,2021,9,18,1543,1062646.81,430238.6661,-125.1469667,48.88495,-125.1476833,48.88550002,-0.988511808,-0.308059841,0.680451967,2,0
2069,1543_4,PAC2021-09,2021,9,18,1543,1062634.138,430253.0175,-125.1469667,48.88495,-125.1476833,48.88550002,1.201899682,1.100764155,0.139732537,2,0
2070,1543_5,PAC2021-09,2021,9,18,1543,1062621.465,430267.3689,-125.1469667,48.88495,-125.1476833,48.88550002,3.343002957,2.313034296,1.160427968,5,0
2071,1543_6,PAC2021-09,2021,9,18,1543,1062608.793,430281.7202,-125.1469667,48.88495,-125.1476833,48.88550002,5.114713422,7.275749683,2.161036261,2,0
2072,1544_3,PAC2021-09,2021,9,19,1544,1058989.821,423837.5255,-125.1978,48.82768332,-125.19775,48.82810001,1.3235516,1.308569193,0.280365961,3,1
2073,1544_4,PAC2021-09,2021,9,19,1544,1058991.111,423856.4826,-125.1978,48.82768332,-125.19775,48.82810001,2.555014731,2.306719065,0.248295667,2,0
2074,1544_6,PAC2021-09,2021,9,19,1544,1058993.692,423894.3968,-125.1978,48.82768332,-125.19775,48.82810001,3.99570253,4.047001839,0.051299309,1,0
2075,1544_7,PAC2021-09,2021,9,19,1544,1058994.983,423913.354,-125.1978,48.82768332,-125.19775,48.82810001,5.634902223,4.191103935,1.443798288,4,1
2076,1545_11,PAC2021-09,2021,9,20,1545,1059897.247,426659.2462,-125.18305,48.85265001,-125.1840333,48.85285002,5.669628162,5.60036993,0.069258232,1,0
2077,1545_5,PAC2021-09,2021,9,20,1545,1060003.242,426628.0062,-125.18305,48.85265001,-125.1840333,48.85285002,0.689460079,0.312695682,0.376764397,2,0
2078,1545_6,PAC2021-09,2021,9,20,1545,1059985.576,426633.2129,-125.18305,48.85265001,-125.1840333,48.85285002,2.468511591,2.384291649,0.284464741,5,0
2079,1545_7,PAC2021-09,2021,9,20,1545,1059967.91,426638.4196,-125.18305,48.85265001,-125.1840333,48.85285002,3.58852484,3.6261127,0.162392563,2,0
2080,1545_8,PAC2021-09,2021,9,20,1545,1059950.244,426643.6262,-125.18305,48.85265001,-125.1840333,48.85285002,4.380487657,4.315520287,0.314785127,2,0
